Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/result/9c118c5b-133a-48ec-a853-892ad9d9b73f,1,0,17.642155002249638,17.642155002249638,17.642155002249638,17.642155002249638,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/9cb38eda-b0a0-48c7-9033-d7bddde0eca0,1,0,17.160728999442654,17.160728999442654,17.160728999442654,17.160728999442654,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/a104a4be-af1f-480e-9a07-7499aee539f8,1,0,16.470720001962036,16.470720001962036,16.470720001962036,16.470720001962036,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/a25664d9-addc-4735-b25b-1a9522a837fa,1,0,16.187018998607527,16.187018998607527,16.187018998607527,16.187018998607527,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/a421c8a6-7be5-455e-9709-ca9565890a51,1,0,33.04316700086929,33.04316700086929,33.04316700086929,33.04316700086929,16.0,0.008487397916792296,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/result/a689bede-d770-4912-b376-f581af631be4,1,0,155.3310369999963,155.3310369999963,155.3310369999963,155.3310369999963,16.0,0.008487397916792296,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/result/a8887e36-1787-40ae-88d1-1ad4268a330e,1,0,16.87096200112137,16.87096200112137,16.87096200112137,16.87096200112137,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/a8990718-f348-48e5-a57a-64f2045dc36a,1,0,29.065097001875984,29.065097001875984,29.065097001875984,29.065097001875984,16.0,0.008487397916792296,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/result/ab0545a6-e1b9-4825-b7f5-5a8eb1a9881a,1,0,17.615208998904563,17.615208998904563,17.615208998904563,17.615208998904563,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/aca37d2a-f80f-46a1-be97-9a933f98b3d0,1,0,16.972209999948973,16.972209999948973,16.972209999948973,16.972209999948973,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/b18f9391-d250-4437-b722-afc836260c87,1,0,16.76649900036864,16.76649900036864,16.76649900036864,16.76649900036864,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/b20fffe1-ff26-4a28-b4a8-a9ad6a42cb46,1,0,19.92270700066001,19.92270700066001,19.92270700066001,19.92270700066001,16.0,0.008487397916792296,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/result/b2cc431e-3c0e-4073-90b4-62c52a3d4081,1,0,17.060711998055922,17.060711998055922,17.060711998055922,17.060711998055922,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/b32a5c46-06c8-491c-8b85-df4f0b301b46,1,0,653.0929390028177,653.0929390028177,653.0929390028177,653.0929390028177,16.0,0.008487397916792296,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/result/b5fd4c57-30d6-48de-8f2e-ff334e932f38,1,0,20.683591999841155,20.683591999841155,20.683591999841155,20.683591999841155,16.0,0.008487397916792296,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/result/b6736813-5fbe-46a8-bc8b-7077afbe0d2b,1,0,18.48880300167366,18.48880300167366,18.48880300167366,18.48880300167366,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/b6ff9470-1866-4931-990d-905c8ad40db3,1,0,16.791064001154155,16.791064001154155,16.791064001154155,16.791064001154155,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/b8613042-fcfc-4b63-92aa-1b104b088ba4,1,0,31.007596000563353,31.007596000563353,31.007596000563353,31.007596000563353,16.0,0.008487397916792296,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/result/ba9de45c-4687-4739-b876-06d0d9bc4a22,1,0,121.57207400014158,121.57207400014158,121.57207400014158,121.57207400014158,16.0,0.008487397916792296,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/result/bac99a76-fb17-4142-b00b-9740527a435e,1,0,88.42023000033805,88.42023000033805,88.42023000033805,88.42023000033805,16.0,0.008487397916792296,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/result/bacc4958-0526-463a-8b8d-fc29279340f5,1,0,17.02694000050542,17.02694000050542,17.02694000050542,17.02694000050542,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/bccd9f0d-2199-4a92-86dd-60773721ff33,1,0,41.0164419990906,41.0164419990906,41.0164419990906,41.0164419990906,16.0,0.008487397916792296,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/result/be31a291-ef13-40b7-8e49-7c692170366c,1,0,16.701175998605322,16.701175998605322,16.701175998605322,16.701175998605322,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/c0cb7742-913a-4f5a-9367-8493b365c389,1,0,16.417218001151923,16.417218001151923,16.417218001151923,16.417218001151923,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/c5e3bd04-eacc-4067-b252-1e871dd72eb6,1,0,16.33306499934406,16.33306499934406,16.33306499934406,16.33306499934406,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/c7f99038-b0b6-4fd4-a098-2276d426e940,1,0,18.0898549988342,18.0898549988342,18.0898549988342,18.0898549988342,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/cd07d60f-4ca7-4e53-92eb-a0523cef5813,1,0,16.739790997235104,16.739790997235104,16.739790997235104,16.739790997235104,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/cd67c6e1-4e71-4229-9b3e-b18e75a91498,1,0,44.2920299974503,44.2920299974503,44.2920299974503,44.2920299974503,16.0,0.008487397916792296,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/result/cddba47f-3ae6-47df-8322-08d2cfaea953,1,0,30.37603199845762,30.37603199845762,30.37603199845762,30.37603199845762,16.0,0.008487397916792296,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/result/d2fc73fc-d6a5-41cf-8d7a-2fad1cd87a90,1,0,17.901911000080872,17.901911000080872,17.901911000080872,17.901911000080872,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/d3e1275d-bb26-4aa6-bc3f-6c242429073c,1,0,21.393904000433395,21.393904000433395,21.393904000433395,21.393904000433395,16.0,0.008487397916792296,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/result/d62e1b46-e39d-4703-94ee-ec7a9b486357,1,0,22.868181000376353,22.868181000376353,22.868181000376353,22.868181000376353,16.0,0.008487397916792296,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/result/d691e467-f50e-41c2-990f-917aa670b8e6,1,0,17.484681000496494,17.484681000496494,17.484681000496494,17.484681000496494,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/d90a74a8-0331-4d70-a0de-6a490da2d944,1,0,20.95514800021192,20.95514800021192,20.95514800021192,20.95514800021192,16.0,0.008487397916792296,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/result/d9c2074d-d4e0-49dd-99fb-85010202ad3f,1,0,21.006596001825528,21.006596001825528,21.006596001825528,21.006596001825528,16.0,0.008487397916792296,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/result/da9567a8-fad8-4ccd-b4d7-df890be27eb1,1,0,24.662190000526607,24.662190000526607,24.662190000526607,24.662190000526607,16.0,0.008487397916792296,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/result/db926dd0-3bdf-4c0c-ad31-d5415aab1e2d,1,0,16.456342000310542,16.456342000310542,16.456342000310542,16.456342000310542,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/dc368fef-824c-4fab-9779-baf127f371cf,1,0,32.48562099906849,32.48562099906849,32.48562099906849,32.48562099906849,16.0,0.008487397916792296,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/result/def73b4b-92cd-414c-aac7-afba512a27df,1,0,16.421845997683704,16.421845997683704,16.421845997683704,16.421845997683704,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/e03030e8-7869-4d18-92c0-674d55f78fbf,1,0,29.757690001133597,29.757690001133597,29.757690001133597,29.757690001133597,16.0,0.008487397916792296,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/result/e2eb026f-2bfc-4c61-b066-e6711484b708,1,0,18.015851001109695,18.015851001109695,18.015851001109695,18.015851001109695,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/e5797c85-d641-4be8-842b-82d078ac42c2,1,0,52.59179600034258,52.59179600034258,52.59179600034258,52.59179600034258,16.0,0.008487397916792296,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/result/e91336ea-1046-4e00-9bbf-ddb062ec4864,1,0,24.932563999755075,24.932563999755075,24.932563999755075,24.932563999755075,16.0,0.008487397916792296,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/result/ed3ef02d-76e4-4196-9df5-fc1c56cd99c6,1,0,23.070539002219448,23.070539002219448,23.070539002219448,23.070539002219448,16.0,0.008487397916792296,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/result/ef815b09-3f7f-46c9-bec6-04f5087abcfd,1,0,28.78928100108169,28.78928100108169,28.78928100108169,28.78928100108169,16.0,0.008487397916792296,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/result/efa48760-0465-4076-a97e-71f51df92a76,1,0,35.129987001710106,35.129987001710106,35.129987001710106,35.129987001710106,161.0,0.008487397916792296,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/result/eff19c9e-8391-47b7-bb60-e9e6019d6f88,1,0,16.800565001176437,16.800565001176437,16.800565001176437,16.800565001176437,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/f2089e8b-7a38-4d4d-ac4f-fb19d2a9684d,1,0,17.675497001619078,17.675497001619078,17.675497001619078,17.675497001619078,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/f2fc6dd3-df2f-4c22-bcb9-f966ffb5acf5,1,0,16.43739899736829,16.43739899736829,16.43739899736829,16.43739899736829,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/f41b06e1-7cd0-4cb4-b588-097dfe7e4d4b,1,0,16.476482000143733,16.476482000143733,16.476482000143733,16.476482000143733,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/f47452ae-871b-4076-9a9c-9c69947e56ff,1,0,143.39576299971668,143.39576299971668,143.39576299971668,143.39576299971668,16.0,0.008487397916792296,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/result/f6171476-7c1e-4b49-8c0d-487008c6c7c3,1,0,16.66058200135012,16.66058200135012,16.66058200135012,16.66058200135012,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/f7dad75a-3cb3-4f71-8a8e-3119f0ffdbc2,1,0,16.41852399916388,16.41852399916388,16.41852399916388,16.41852399916388,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/ff878039-6279-4583-b4bd-89d8861347e9,1,0,16.836786999192555,16.836786999192555,16.836786999192555,16.836786999192555,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/ffbc9d7d-97d8-400a-8050-93441f7d7fa1,1,0,28.847722001955844,28.847722001955844,28.847722001955844,28.847722001955844,16.0,0.008487397916792296,0.0,29,29,29,29,29,29,29,29,29,29,29
POST,/upload,122,0,34,102.6816134837019,29.09915200143587,1578.4757750006975,50.0,1.0354625458486602,0.0,34,45,52,66,170,380,940,1500,1600,1600,1600
,Aggregated,243,0,30,70.07387076143006,16.171669001778355,1578.4757750006975,34.699588477366255,2.0624376937805278,0.0,30,32,39,46,96,170,690,940,1600,1600,1600
